retiring_code,span_index,flow,last_period,total_value_cad,retiring_description,rank,candidate,candidate_description,similarity_score,vetoed_by,record_overruled_gate,review_flag,same_content_words
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",13,3004900090,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",0.7643,use,,swapped term,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",14,3004900049,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",0.7484,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",15,3004900073,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",0.7484,,,swapped term,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",16,3004900069,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",0.7451,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",17,3004900023,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",0.7097,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",18,3004900012,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",0.6974,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",19,3004900061,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",0.5987,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",20,3004900050,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",0.5860,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",21,3004900078,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",0.5732,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",22,3004900029,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",0.5605,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",23,3004900074,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",0.5513,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",24,3004900026,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",0.5350,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",25,3004900076,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",0.5096,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",26,3004900019,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",0.4805,,,,no
3004900031,1,imports,201712,2089844029.00,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",27,3004900021,"Medi cont cannabis/cannabinoids, therap/prophltc uses, doses/pack f retail sale",0.4805,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",1,3004900023,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",1.0000,,,,yes
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",2,3004900024,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",0.7821,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",3,3004900069,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",0.7662,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",4,3004900072,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.7662,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",5,3004900049,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",0.7436,,,swapped term,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",6,3004900073,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",0.7436,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",7,3004900025,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.7403,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",8,3004900071,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.7273,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",9,3004900077,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.7273,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",10,3004900061,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",0.7215,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",11,3004900043,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.7190,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",12,3004900022,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.7097,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",13,3004900042,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.7013,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",14,3004900027,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",0.6879,,,swapped term,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",15,3004900079,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",0.6835,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",16,3004900075,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.6753,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",17,3004900029,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",0.6582,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",18,3004900026,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",0.6456,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",19,3004900011,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",0.6194,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",20,3004900090,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",0.6076,use,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",21,3004900078,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",0.5949,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",22,3004900074,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",0.5860,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",23,3004900050,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",0.5696,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",24,3004900076,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",0.5316,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",25,3004900019,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",0.5290,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",26,3004900012,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",0.5229,,,,no
3004900032,1,imports,201712,6525417842.00,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",27,3004900021,"Medi cont cannabis/cannabinoids, therap/prophltc uses, doses/pack f retail sale",0.3742,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",1,3004900024,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",1.0000,,,,yes
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",2,3004900025,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.9091,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",3,3004900072,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.8961,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",4,3004900069,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",0.8701,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",5,3004900077,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.8571,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",6,3004900071,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.8442,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",7,3004900049,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",0.8077,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",8,3004900042,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.7922,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",9,3004900022,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.7871,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",10,3004900043,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.7843,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",11,3004900023,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",0.7692,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",12,3004900073,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",0.7692,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",13,3004900079,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",0.7595,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",14,3004900075,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.7532,,,swapped term,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",15,3004900061,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",0.7342,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",16,3004900027,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",0.7134,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",17,3004900078,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",0.6582,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",18,3004900011,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",0.6581,,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",19,3004900090,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",0.6456,use,,,no
3004900033,1,imports,201712,2694917989.00,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",20,3004900029,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",0.6203,,,,no
