span_id,flow,hs_code,description,first_period,last_period,value_cad,codes_in_journey,succession_hops,rewordings_passed,journey,terminal_code,terminal_description,terminal_first_period,terminal_last_period,terminal_status
imports:3004.90.99.16:1990-04,imports,3004.90.99.16,"Local anaesthetics, for human use, in dosage",199004,199712,23048265,3,2,1,3004.90.99.16 -> 3004.90.00.36 -> 3004.90.00.27,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,active
imports:3004.90.99.19:1988-01,imports,3004.90.99.19,"Medicaments, for human use, acting on the central nervous system, in dosage, nes",198801,199712,492424909,3,2,1,3004.90.99.19 -> 3004.90.00.39 -> 3004.90.00.29,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,active
imports:3004.90.99.21:1988-01,imports,3004.90.99.21,"Histamine H2 receptor antagonist, for human use, in dosage",198801,199712,270583468,3,2,1,3004.90.99.21 -> 3004.90.00.41 -> 3004.90.00.49,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.99.22:1990-01,imports,3004.90.99.22,"Laxatives, for human use, in dosage",199001,199712,69723767,2,1,1,3004.90.99.22 -> 3004.90.00.42,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.23:1990-01,imports,3004.90.99.23,"Antacids, for human use, in dosage",199001,199712,67925751,2,1,1,3004.90.99.23 -> 3004.90.00.43,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.29:1988-01,imports,3004.90.99.29,"Gastro-intestinal agents, for human use, in dosage, nes",198801,199712,665980987,2,1,2,3004.90.99.29 -> 3004.90.00.49,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.99.30:1988-01,imports,3004.90.99.30,"Medicaments, for human use, acting on the cardio-vascular system, in dosage",198801,199712,1142787624,2,1,1,3004.90.99.30 -> 3004.90.00.50,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.40:1988-01,imports,3004.90.99.40,"Anti-infective agents, for human use, in dosage",198801,198912,45447503,3,2,1,3004.90.99.40 -> 3004.90.99.49 -> 3004.90.00.69,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",201701,202606,active
imports:3004.90.99.41:1990-01,imports,3004.90.99.41,"Anti-infective agents, containing sulfonamides, for human use, in dosage",199001,199712,15348385,2,1,1,3004.90.99.41 -> 3004.90.00.61,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.49:1990-01,imports,3004.90.99.49,"Anti-infective agents, for human use, in dosage, nes",199001,199712,526326356,2,1,1,3004.90.99.49 -> 3004.90.00.69,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",201701,202606,active
imports:3004.90.99.50:1988-01,imports,3004.90.99.50,"Haematological agents, for human use, in dosage",198801,199712,148659591,2,1,1,3004.90.99.50 -> 3004.90.00.71,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.60:1988-01,imports,3004.90.99.60,"Antineoplastic agents, for human use, in dosage",198801,199712,367961271,2,1,1,3004.90.99.60 -> 3004.90.00.72,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.71:1990-01,imports,3004.90.99.71,"Cough/cold preparations, for human use, in dosage",199001,199712,97818164,2,1,1,3004.90.99.71 -> 3004.90.00.73,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.79:1990-01,imports,3004.90.99.79,"Medicaments, prim affecting eyes,ears & respiratory system,human use, in dos,nes",199001,199712,171116815,2,1,2,3004.90.99.79 -> 3004.90.00.74,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.81:1988-01,imports,3004.90.99.81,"Diuretics, for human use, in dosage",198801,199712,41243804,2,1,1,3004.90.99.81 -> 3004.90.00.75,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.82:1988-01,imports,3004.90.99.82,"Medicaments affecting electrolytic, caloric/water balance, for human use, in dos",198801,199712,73229634,2,1,2,3004.90.99.82 -> 3004.90.00.76,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.83:1990-01,imports,3004.90.99.83,"Dermatological agents, for human use, in dosage",199001,199712,146213780,2,1,1,3004.90.99.83 -> 3004.90.00.77,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.84:1990-01,imports,3004.90.99.84,"Medicaments cont hyaluronic acid or its sodium salt, for human use, in dosage",199001,199712,2455445,2,1,1,3004.90.99.84 -> 3004.90.00.78,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",201701,202606,active
imports:3004.90.99.89:1988-01,imports,3004.90.99.89,"Medicaments nes, for human use, in dosage",198801,199712,1883788320,2,1,3,3004.90.99.89 -> 3004.90.00.79,3004.90.00.79,"Medicaments,for human use,in doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.99.91:1988-01,imports,3004.90.99.91,"Anaesthetic, for veterinary use, in dosage",198801,199712,4778034,3,2,1,3004.90.99.91 -> 3004.90.00.81 -> 3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.99.92:1988-01,imports,3004.90.99.92,"Coccidiostats, in dosage",198801,199106,69111,4,3,2,3004.90.99.92 -> 3004.90.99.99 -> 3004.90.00.89 -> 3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.99.93:1988-03,imports,3004.90.99.93,"Tranquilizers, for veterinary use, in dosage",198803,199106,161155,4,3,2,3004.90.99.93 -> 3004.90.99.99 -> 3004.90.00.89 -> 3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3004.90.99.99:1988-01,imports,3004.90.99.99,"Medicaments nes, for veterinary use, in dosage",198801,199712,393958224,3,2,2,3004.90.99.99 -> 3004.90.00.89 -> 3004.90.00.90,3004.90.00.90,"Medicaments,f veterinary use,doses/packings f retail sale,o/t No 30.02/05/06,nes",201701,202606,active
imports:3005.10.00.10:1998-01,imports,3005.10.00.10,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",199801,202606,456885280,1,0,0,3005.10.00.10,3005.10.00.10,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",199801,202606,active
imports:3005.10.00.91:1998-01,imports,3005.10.00.91,"Adhesive dressings, nes, packaged for retail sale",199801,202606,1674710783,1,0,0,3005.10.00.91,3005.10.00.91,"Adhesive dressings, nes, packaged for retail sale",199801,202606,active
imports:3005.10.00.99:1998-01,imports,3005.10.00.99,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",199801,202606,682687861,1,0,0,3005.10.00.99,3005.10.00.99,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",199801,202606,active
imports:3005.10.10.00:1988-01,imports,3005.10.10.00,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",198801,199712,64532479,2,1,0,3005.10.10.00 -> 3005.10.00.10,3005.10.00.10,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",199801,202606,active
imports:3005.10.91.00:1988-01,imports,3005.10.91.00,"Adhesive dressings, nes, packaged for retail sale",198801,199712,85056257,2,1,0,3005.10.91.00 -> 3005.10.00.91,3005.10.00.91,"Adhesive dressings, nes, packaged for retail sale",199801,202606,active
imports:3005.10.99.00:1988-01,imports,3005.10.99.00,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",198801,199712,9717032,2,1,0,3005.10.99.00 -> 3005.10.00.99,3005.10.00.99,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",199801,202606,active
imports:3005.90.00.10:1998-01,imports,3005.90.00.10,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,199801,200112,9059334,2,1,1,3005.90.00.10 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.10:2002-01,imports,3005.90.00.10,"Bandages & slabs of tex fab, coated w plaster;o art used for orthopaedic casts",200201,201112,32551416,2,1,0,3005.90.00.10 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.20:1998-01,imports,3005.90.00.20,"Dressings & sim articles coated or impreg w pharm substances, nes",199801,200112,17548598,1,0,1,3005.90.00.20,3005.90.00.20,"Dressings & sim articles, coated or impreg w pharm substances, nes",200201,202606,active
imports:3005.90.00.20:2002-01,imports,3005.90.00.20,"Dressings & sim articles, coated or impreg w pharm substances, nes",200201,202606,620521402,1,0,0,3005.90.00.20,3005.90.00.20,"Dressings & sim articles, coated or impreg w pharm substances, nes",200201,202606,active
imports:3005.90.00.30:1998-01,imports,3005.90.00.30,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",199801,202606,457469170,1,0,0,3005.90.00.30,3005.90.00.30,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",199801,202606,active
imports:3005.90.00.40:1998-01,imports,3005.90.00.40,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",199801,200112,15492187,1,0,1,3005.90.00.40,3005.90.00.40,"Dressings & sim art of woven fab,o/t of cotton; of knit fab,n-wov or felts,nes",200201,202606,active
imports:3005.90.00.40:2002-01,imports,3005.90.00.40,"Dressings & sim art of woven fab,o/t of cotton; of knit fab,n-wov or felts,nes",200201,202606,300818598,1,0,0,3005.90.00.40,3005.90.00.40,"Dressings & sim art of woven fab,o/t of cotton; of knit fab,n-wov or felts,nes",200201,202606,active
imports:3005.90.00.50:1998-01,imports,3005.90.00.50,"Dressings and sim articles of woven fabric solely of cotton, nes",199801,200112,13133003,2,1,1,3005.90.00.50 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.50:2002-01,imports,3005.90.00.50,"Dressings and sim articles, of woven fabric solely of cotton, nes",200201,201112,34164366,2,1,0,3005.90.00.50 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.60:1998-01,imports,3005.90.00.60,"Dressings and similar articles of paper, nes",199801,200112,256026,2,1,1,3005.90.00.60 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.60:2002-01,imports,3005.90.00.60,"Dressings and similar articles, of paper, nes",200201,201112,1414250,2,1,0,3005.90.00.60 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.90:1998-01,imports,3005.90.00.90,"Dressings and similar articles packaged for medical use, nes",199801,200112,79284176,1,0,2,3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.90:2002-01,imports,3005.90.00.90,"Dressings and similar articles, packaged for medical use, nes",200201,201112,377774051,1,0,1,3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.00.90:2012-01,imports,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,1052516013,1,0,0,3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.10.00:1988-01,imports,3005.90.10.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,198801,199712,10103909,3,2,1,3005.90.10.00 -> 3005.90.00.10 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.20.00:1988-01,imports,3005.90.20.00,"Dressings & sim articles coated or impreg w pharm substances, nes",198801,199712,35108734,2,1,1,3005.90.20.00 -> 3005.90.00.20,3005.90.00.20,"Dressings & sim articles, coated or impreg w pharm substances, nes",200201,202606,active
imports:3005.90.30.00:1988-01,imports,3005.90.30.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",198801,199712,102059460,2,1,0,3005.90.30.00 -> 3005.90.00.30,3005.90.00.30,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",199801,202606,active
imports:3005.90.91.00:1988-01,imports,3005.90.91.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",198801,199712,21207608,2,1,1,3005.90.91.00 -> 3005.90.00.40,3005.90.00.40,"Dressings & sim art of woven fab,o/t of cotton; of knit fab,n-wov or felts,nes",200201,202606,active
imports:3005.90.92.00:1988-01,imports,3005.90.92.00,"Dressings and sim articles of woven fabric solely of cotton, nes",198801,199712,46712311,3,2,1,3005.90.92.00 -> 3005.90.00.50 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.93.00:1988-01,imports,3005.90.93.00,"Dressings and similar articles of paper, nes",198801,199712,1808053,3,2,1,3005.90.93.00 -> 3005.90.00.60 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3005.90.99.00:1988-01,imports,3005.90.99.00,"Dressings and similar articles packaged for medical use, nes",198801,199712,19543614,2,1,2,3005.90.99.00 -> 3005.90.00.90,3005.90.00.90,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",201201,202606,active
imports:3006.10.00.10:1988-01,imports,3006.10.00.10,Sterile surgical catgut & similar sterile suture mat for surgical wound closure,198801,200112,336323742,1,0,1,3006.10.00.10,3006.10.00.10,"Sterile surgical catgut & similar sterile suture mat, for surgical wound closure",200201,202606,active
imports:3006.10.00.10:2002-01,imports,3006.10.00.10,"Sterile surgical catgut & similar sterile suture mat, for surgical wound closure",200201,202606,1283989911,1,0,0,3006.10.00.10,3006.10.00.10,"Sterile surgical catgut & similar sterile suture mat, for surgical wound closure",200201,202606,active
imports:3006.10.00.90:1988-01,imports,3006.10.00.90,"Laminaria & laminaria tents, sterile; sterile absorbable surg/dental haemostatic",198801,202606,539248536,1,0,0,3006.10.00.90,3006.10.00.90,"Laminaria & laminaria tents, sterile; sterile absorbable surg/dental haemostatic",198801,202606,active
imports:3006.20.00.10:1998-01,imports,3006.20.00.10,"Blood-grouping reagents, of human origin",199801,201112,300034808,2,1,0,3006.20.00.10 -> 3006.20.00.90,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,left_chapter
imports:3006.20.00.20:1998-01,imports,3006.20.00.20,"Blood-grouping reagents, of animal origin",199801,202112,101885670,1,0,0,3006.20.00.20,3006.20.00.20,"Blood-grouping reagents, of animal origin",199801,202112,left_chapter
imports:3006.20.00.90:1998-01,imports,3006.20.00.90,"Blood-grouping reagents, except of human or animal origin",199801,201112,16629552,1,0,1,3006.20.00.90,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,left_chapter
imports:3006.20.00.90:2012-01,imports,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,142748427,1,0,0,3006.20.00.90,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,left_chapter
imports:3006.20.10.00:1988-01,imports,3006.20.10.00,"Blood-grouping reagents, of human origin",198801,199712,140148071,3,2,0,3006.20.10.00 -> 3006.20.00.10 -> 3006.20.00.90,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,left_chapter
imports:3006.20.20.00:1988-01,imports,3006.20.20.00,"Blood-grouping reagents, of animal origin",198801,199712,6909500,2,1,0,3006.20.20.00 -> 3006.20.00.20,3006.20.00.20,"Blood-grouping reagents, of animal origin",199801,202112,left_chapter
imports:3006.20.90.00:1988-01,imports,3006.20.90.00,"Blood-grouping reagents, except of human or animal origin",198801,199712,15915707,2,1,1,3006.20.90.00 -> 3006.20.00.90,3006.20.00.90,"Blood-grouping reagents, other than of animal origin, nes",201201,202112,left_chapter
imports:3006.30.00.10:1998-01,imports,3006.30.00.10,Opacifying preparations for X-ray examinations,199801,200112,62836383,1,0,1,3006.30.00.10,3006.30.00.10,"Opacifying, preparations for X-ray examinations",200201,202606,active
imports:3006.30.00.10:2002-01,imports,3006.30.00.10,"Opacifying, preparations for X-ray examinations",200201,202606,306368203,1,0,0,3006.30.00.10,3006.30.00.10,"Opacifying, preparations for X-ray examinations",200201,202606,active
imports:3006.30.00.20:1998-01,imports,3006.30.00.20,Allergenics prepared for parenteral administration,199801,200112,4672794,2,1,1,3006.30.00.20 -> 3006.30.00.90,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,active
imports:3006.30.00.20:2002-01,imports,3006.30.00.20,"Allergenics, prepared for parenteral administration",200201,201112,13090987,2,1,0,3006.30.00.20 -> 3006.30.00.90,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,active
imports:3006.30.00.90:1998-01,imports,3006.30.00.90,"Diagnostic reagents designed to be administered to the patient, nes",199801,200112,43280945,1,0,1,3006.30.00.90,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,active
imports:3006.30.00.90:2002-01,imports,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,1131115096,1,0,0,3006.30.00.90,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,active
imports:3006.30.10.00:1988-01,imports,3006.30.10.00,Opacifying preparations for X-ray examinations,198801,199712,207390256,2,1,1,3006.30.10.00 -> 3006.30.00.10,3006.30.00.10,"Opacifying, preparations for X-ray examinations",200201,202606,active
imports:3006.30.91.00:1988-01,imports,3006.30.91.00,Allergenics prepared for parenteral administration,198801,199712,8572971,3,2,1,3006.30.91.00 -> 3006.30.00.20 -> 3006.30.00.90,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,active
imports:3006.30.99.00:1988-01,imports,3006.30.99.00,"Diagnostic reagents designed to be administered to the patient, nes",198801,199712,53976365,2,1,1,3006.30.99.00 -> 3006.30.00.90,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, nes",200201,202606,active
imports:3006.40.00.10:1998-01,imports,3006.40.00.10,Dental cements and bone reconstruction cements,199801,202606,984533064,1,0,0,3006.40.00.10,3006.40.00.10,Dental cements and bone reconstruction cements,199801,202606,active
imports:3006.40.00.20:1998-01,imports,3006.40.00.20,Points for filling dental root canals,199801,200112,8851671,2,1,1,3006.40.00.20 -> 3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.40.00.20:2002-01,imports,3006.40.00.20,"Points, for filling dental root canals",200201,201112,23327268,2,1,0,3006.40.00.20 -> 3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.40.00.30:1998-01,imports,3006.40.00.30,"Dental fillings of composition metals, except those in powder or pellet form",199801,201112,18807739,2,1,0,3006.40.00.30 -> 3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.40.00.90:1998-01,imports,3006.40.00.90,"Dental fillings, nes",199801,201112,308870298,1,0,1,3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.40.00.90:2012-01,imports,3006.40.00.90,"Other dental fillings, nes",201201,202606,768304576,1,0,0,3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.40.10.10:1988-01,imports,3006.40.10.10,Dental cements and bone reconstruction cements,198801,199712,82885877,2,1,0,3006.40.10.10 -> 3006.40.00.10,3006.40.00.10,Dental cements and bone reconstruction cements,199801,202606,active
imports:3006.40.10.20:1988-01,imports,3006.40.10.20,Points for filling dental root canals,198801,199712,12822836,3,2,1,3006.40.10.20 -> 3006.40.00.20 -> 3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.40.20.00:1988-01,imports,3006.40.20.00,"Dental fillings of composition metals, except those in powder or pellet form",198801,199712,12771217,3,2,0,3006.40.20.00 -> 3006.40.00.30 -> 3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.40.90.00:1988-01,imports,3006.40.90.00,"Dental fillings, nes",198801,199712,83063425,2,1,1,3006.40.90.00 -> 3006.40.00.90,3006.40.00.90,"Other dental fillings, nes",201201,202606,active
imports:3006.50.00.00:1988-01,imports,3006.50.00.00,First-aid boxes and kits,198801,202606,188007647,1,0,0,3006.50.00.00,3006.50.00.00,First-aid boxes and kits,198801,202606,active
imports:3006.60.00.00:2017-01,imports,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,1529593132,1,0,0,3006.60.00.00,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,active
imports:3006.60.00.10:2012-01,imports,3006.60.00.10,"Chem contraceptive prep,based on horm,o prod of 29.37/spermicides,in dosage,nes",201201,201612,866902008,2,1,0,3006.60.00.10 -> 3006.60.00.00,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,active
imports:3006.60.00.11:1988-01,imports,3006.60.00.11,"Contraceptive prep, cont norethesterone acetate & ethinylestradiol, in dosage",198801,201111,143242802,3,2,0,3006.60.00.11 -> 3006.60.00.10 -> 3006.60.00.00,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,active
imports:3006.60.00.19:1988-01,imports,3006.60.00.19,"Contraceptive prep based on hormones,o prod of 29.37/spermicides,in dosage,nes",198801,200112,180876245,3,2,1,3006.60.00.19 -> 3006.60.00.10 -> 3006.60.00.00,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,active
imports:3006.60.00.19:2002-01,imports,3006.60.00.19,"Contraceptive prep, based on hormones,o prod of 29.37/spermicides,in dosage,nes",200201,201112,1238944811,3,2,0,3006.60.00.19 -> 3006.60.00.10 -> 3006.60.00.00,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,active
imports:3006.60.00.90:1988-01,imports,3006.60.00.90,"Contraceptive prep based on horm,on o prod of 29.37/spermicides,o/t in dos,nes",198801,200112,5572714,2,1,1,3006.60.00.90 -> 3006.60.00.00,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,active
imports:3006.60.00.90:2002-01,imports,3006.60.00.90,"Contraceptive prep, based on horm,on o prod of 29.37/spermicides,o/t in dos,nes",200201,201612,39887667,2,1,0,3006.60.00.90 -> 3006.60.00.00,3006.60.00.00,"Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",201701,202606,active
imports:3006.70.10.00:2002-01,imports,3006.70.10.00,"Chem/biolog prep,incl kits cont ancill mat f med diag;f insemination anml semen",200201,202606,32928011,1,0,0,3006.70.10.00,3006.70.10.00,"Chem/biolog prep,incl kits cont ancill mat f med diag;f insemination anml semen",200201,202606,active
imports:3006.70.90.00:2002-01,imports,3006.70.90.00,"Gel prep f human/vet medicine as lub f parts of body f oper/examination,etc,nes",200201,202606,145934147,1,0,0,3006.70.90.00,3006.70.90.00,"Gel prep f human/vet medicine as lub f parts of body f oper/examination,etc,nes",200201,202606,active
imports:3006.80.11.00:2002-07,imports,3006.80.11.00,"Waste pharm,chem/biolog prep,incl kit w ancill mat f med diag;f insem anml semen",200207,200612,177848,2,1,0,3006.80.11.00 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.19.00:2002-01,imports,3006.80.19.00,"Waste of gel prep f human/vet med as lub f pts of body f oper/examin,etc,nes",200201,200612,168927,2,1,0,3006.80.19.00 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.10:2002-01,imports,3006.80.90.10,Waste pharmaceuticals of the goods of heading 30.01,200201,200510,53,2,1,0,3006.80.90.10 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.20:2004-07,imports,3006.80.90.20,Waste pharmaceuticals of the goods of heading 30.02,200407,200511,539,2,1,0,3006.80.90.20 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.30:2002-02,imports,3006.80.90.30,Waste pharmaceuticals of the goods of heading 30.03,200202,200501,7134,2,1,0,3006.80.90.30 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.41:2003-06,imports,3006.80.90.41,Waste pharmaceuticals of the goods of subheadings 3004.10 to 3004.39,200306,200610,171,2,1,0,3006.80.90.41 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.42:2003-12,imports,3006.80.90.42,Waste pharmaceuticals of the goods of subheadings 3004.40 or 3004.50,200312,200604,86732,2,1,0,3006.80.90.42 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.43:2002-05,imports,3006.80.90.43,Waste pharmaceuticals of the goods of subheading 3004.90,200205,200508,36718,2,1,0,3006.80.90.43 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.50:2002-04,imports,3006.80.90.50,Waste pharmaceuticals of the goods of heading 30.05,200204,200612,8220,2,1,0,3006.80.90.50 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.80.90.60:2002-01,imports,3006.80.90.60,Waste pharmaceuticals of the goods of heading 30.06,200201,200612,259506,2,1,0,3006.80.90.60 -> 3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.91.00.00:2007-01,imports,3006.91.00.00,Appliances identifiable for ostomy use,200701,202606,964194991,1,0,0,3006.91.00.00,3006.91.00.00,Appliances identifiable for ostomy use,200701,202606,active
imports:3006.92.00.00:2007-01,imports,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,938259,1,0,0,3006.92.00.00,3006.92.00.00,"Waste pharmaceuticals, nes",200701,202606,active
imports:3006.93.10.00:2022-01,imports,3006.93.10.00,"Placebos and blinded/double-blinded kits,f clinical trial,syrup based,meas doses",202201,202606,18477071,1,0,0,3006.93.10.00,3006.93.10.00,"Placebos and blinded/double-blinded kits,f clinical trial,syrup based,meas doses",202201,202606,active
